"full_text","reply_count","retweet_count","favorite_count","url","created_at"
"#LIBRA: eres como un espejo, el trato que te den, será el trato que recibirán. Justicia e igualdad...lo sabes.","2","70","259","https://twitter.com/horoscoponegro/status/1509187533787353092","2022-03-30T15:15:22.000Z"
"Ranking de los signos con más cambios de humor 🔮 https://t.co/bQrDsKWW9W","12","50","606","https://twitter.com/horoscoponegro/status/1509163088121061379","2022-03-30T13:38:13.000Z"
"La combinación perfecta 😂 https://t.co/0rB1BDMd4D","6","109","1084","https://twitter.com/horoscoponegro/status/1508881479681691661","2022-03-29T18:59:13.000Z"
"#ESCORPIO: tienes facilidad para entrar en círculos viciosos, te la hacen, la devuelves...y así puedes pasarte mucho tiempo, no puedes parar","2","25","159","https://twitter.com/horoscoponegro/status/1508825145338732546","2022-03-29T15:15:21.000Z"
"#SAGITARIO: eres libre, independiente, atrevido, enérgico y parece que nada te preocupa pero, SÓLO LO PARECE, que no se te cruce el cable...","0","36","178","https://twitter.com/horoscoponegro/status/1508734518534053890","2022-03-29T09:15:14.000Z"
"#CAPRICORNIO:odias perder el tiempo, y a la vez, lo pierdes pensando en lo que no debes, y lo sabes, y empiezas de 0, al rato otra vez igual","1","38","189","https://twitter.com/horoscoponegro/status/1508553103108358146","2022-03-28T21:14:21.000Z"
"😂😂😂😂 real https://t.co/wloQwVq0ke","33","377","1718","https://twitter.com/horoscoponegro/status/1508536707750281220","2022-03-28T20:09:13.000Z"
"¿Qué signo harías desaparecer de la tierra? 🔮 https://t.co/URcZrLX8LL","16","27","376","https://twitter.com/horoscoponegro/status/1508527901137944579","2022-03-28T19:34:13.000Z"
"Los signos en los Oscars 😂 https://t.co/tdV92roOo1","3","35","372","https://twitter.com/horoscoponegro/status/1508518349294215181","2022-03-28T18:56:16.000Z"
"Así son 🔮 https://t.co/4Ach9i5EBA","6","67","754","https://twitter.com/horoscoponegro/status/1508497701872312320","2022-03-28T17:34:13.000Z"
"#ACUARIO: alma libre. En muchas ocasiones te dicen que eres despistado y desorganizado. Para ti lo importante son otras cosas.","2","36","164","https://twitter.com/horoscoponegro/status/1508491445803663369","2022-03-28T17:09:21.000Z"
"Hay dos tipos de personas a las 8 a.m. 😂🔮 https://t.co/mnd1ssRYvd","30","245","2009","https://twitter.com/horoscoponegro/status/1508472787618439174","2022-03-28T15:55:13.000Z"
"#PISCIS: pareces frágil, pero no lo eres, parece que pueden escaparse cosas de tu vista, pero TODO lo ves, pareces inocente, pero NO es así.","2","38","186","https://twitter.com/horoscoponegro/status/1508430796280971277","2022-03-28T13:08:21.000Z"
"#ARIES: te atreves con todo, en especial si está prohibido o es ilegal, sin ti, ese punto de imprudencia no existiría...","0","26","133","https://twitter.com/horoscoponegro/status/1508372120551755776","2022-03-28T09:15:12.000Z"
"#TAURO: eres territorial y posesivo, sólo un valiente se atrevería a quitarte algo, y lo sabes...","1","28","164","https://twitter.com/horoscoponegro/status/1508190675292020737","2022-03-27T21:14:12.000Z"
"😂😂😂😂 https://t.co/GRExfsv7AJ","5","88","703","https://twitter.com/horoscoponegro/status/1508154436362944514","2022-03-27T18:50:12.000Z"
"🔮🔮🔮🔮 https://t.co/MmfkAohu6I","7","166","1606","https://twitter.com/horoscoponegro/status/1508150662537822216","2022-03-27T18:35:12.000Z"
"#GÉMINIS: sin ti, ese punto extrovertido y alborotador casi que ni existe, las fiestas no son lo mismo sin ti, se nota cuando te ausentas.","0","19","153","https://twitter.com/horoscoponegro/status/1508129055488548874","2022-03-27T17:09:21.000Z"
"#CÁNCER: sabes que eres capaz de seducir a tus enemigos si te lo propones, pones tu ""mejor"" cara y después haces lo que quieres con ellos...","0","22","156","https://twitter.com/horoscoponegro/status/1508068365495111689","2022-03-27T13:08:11.000Z"
"#LEO: tu no te quedas esperando o deseando que las cosas pasen, que va, tú sales afuera, a buscarlas y a conseguirlas.","0","45","225","https://twitter.com/horoscoponegro/status/1508009738398838785","2022-03-27T09:15:13.000Z"
"#VIRGO: has aprendido que las palabras se las lleva el viento, de verdad crees en las personas cuando lo demuestran con hechos.","2","70","259","https://twitter.com/horoscoponegro/status/1507843387147358210","2022-03-26T22:14:12.000Z"
"https://t.co/2IlmdcpJ6A","9","238","1841","https://twitter.com/horoscoponegro/status/1507837095028613122","2022-03-26T21:49:12.000Z"
"Signos con más suerte en el amor en la #Ariesseason 🔮 https://t.co/n85LIaGpLJ","15","43","446","https://twitter.com/horoscoponegro/status/1507818222451630085","2022-03-26T20:34:12.000Z"
"Les duele mucho más que les decepcione un amigo que su pareja... https://t.co/ERvkbXV1Xt","3","154","1054","https://twitter.com/horoscoponegro/status/1507806646550024201","2022-03-26T19:48:12.000Z"
"#LIBRA: no aguantas a las personas que te cuestionan todo el rato,detestas que te analicen y que te observen demasiado para criticar después","0","36","225","https://twitter.com/horoscoponegro/status/1507781768312766464","2022-03-26T18:09:21.000Z"
"Son expertos en la materia 🔮 https://t.co/hDjZjB6fHQ","5","71","733","https://twitter.com/horoscoponegro/status/1507727377106939914","2022-03-26T14:33:13.000Z"
"#ESCORPIO: comprendes a los demás, tienes el don de entender las preocupaciones, aunque a veces tus consejos no sean de lo más delicados...","2","40","168","https://twitter.com/horoscoponegro/status/1507721078776512514","2022-03-26T14:08:11.000Z"
"#SAGITARIO: normalmente eres feliz y alegre pero tu carácter puede estallar como una bomba cuando creen que pueden hacer contigo lo que sea.","1","65","165","https://twitter.com/horoscoponegro/status/1507662446483415047","2022-03-26T10:15:12.000Z"
"#CAPRICORNIO: cuidas a personas que luego no son capaces de agradecerlo, te encantaría mandar a la mierda a más de uno pero no te sale...","9","61","274","https://twitter.com/horoscoponegro/status/1507481013794091009","2022-03-25T22:14:15.000Z"
"😂😂😂😂😂 https://t.co/FzlKlz7pmM","13","251","1254","https://twitter.com/horoscoponegro/status/1507473955757637635","2022-03-25T21:46:13.000Z"
"Y les faltará espacio... 😂 https://t.co/079Tv0jwPb","37","203","1919","https://twitter.com/horoscoponegro/status/1507443757175738378","2022-03-25T19:46:13.000Z"
"#ACUARIO: el día que explotas, los sueltas TODO","1","48","207","https://twitter.com/horoscoponegro/status/1507419383009890304","2022-03-25T18:09:22.000Z"
"#PISCIS: te contagias de todo lo que hay a tu alrededor, si tienes gente negativa puedes volverte hasta depresiv@ así que ten cuidado...","1","14","144","https://twitter.com/horoscoponegro/status/1507358733290160137","2022-03-25T14:08:22.000Z"
"#ARIES: no eres mal@ pero si se pasan contigo que no duden que te divertirás haciendo las peores maldades del mundo...Lo sabes...","1","28","136","https://twitter.com/horoscoponegro/status/1507300074958827521","2022-03-25T10:15:16.000Z"
"#TAURO: cuando te enfadas de verdad, no haces la vida imposible a nadie si no que ignoras y la persona pasa a ser un total desconocido...","5","42","232","https://twitter.com/horoscoponegro/status/1507118617573400585","2022-03-24T22:14:13.000Z"
"Huyendo de ellas 😂 https://t.co/Ung7i0OyUa","9","118","1144","https://twitter.com/horoscoponegro/status/1507111317399867392","2022-03-24T21:45:13.000Z"
"Los signos que pueden traer problemas en tu vida 🔮 https://t.co/mV5sOadk06","11","49","476","https://twitter.com/horoscoponegro/status/1507062034986422275","2022-03-24T18:29:23.000Z"
"#GÉMINIS: a veces te entregas completamente, otras veces odias todo lo que tiene que ver con el romanticismo, es difícil conquistarte...","0","33","150","https://twitter.com/horoscoponegro/status/1507056994297036801","2022-03-24T18:09:21.000Z"
"Que nadie los moleste... 😂 https://t.co/2rSXdqqdV8","7","92","714","https://twitter.com/horoscoponegro/status/1507035566973632514","2022-03-24T16:44:13.000Z"
"Ranking de los signos más difíciles de superar 🔮 https://t.co/0vxZuxnFF0","16","60","696","https://twitter.com/horoscoponegro/status/1507001384389906440","2022-03-24T14:28:23.000Z"
"#CÁNCER: te cuesta mucho superarte a ti mism@, necesitas un empujón de los que de verdad te quieren para motivarte y llenarte de fuerza...","2","16","118","https://twitter.com/horoscoponegro/status/1506996304915972104","2022-03-24T14:08:12.000Z"
"#LEO: cuando quieres conseguir algo no paras, es imposible, tu mente necesita tenerlo y no frenas hasta que no está en tus manos.","1","44","206","https://twitter.com/horoscoponegro/status/1506937669699481605","2022-03-24T10:15:12.000Z"
"#VIRGO: la gente a veces cree que tienes algo personal con ellos porque no confías y se te nota, pero no es con ellos, es con todos...","3","51","240","https://twitter.com/horoscoponegro/status/1506756264549834764","2022-03-23T22:14:22.000Z"
"Los signos como asignaturas del colegio 🔮 https://t.co/q664SQfk67","9","62","674","https://twitter.com/horoscoponegro/status/1506698889839190023","2022-03-23T18:26:23.000Z"
"#LIBRA: tienes ese encanto para hacer sentir cómodos a los demás, amigos, familiares o hasta desconocidos. A tu lado se está bien.","2","31","200","https://twitter.com/horoscoponegro/status/1506694606443982849","2022-03-23T18:09:21.000Z"
"#ESCORPIO: te llegas a asustar de lo que puedes llegar a pensar cuando te han hecho mucho daño...","3","39","180","https://twitter.com/horoscoponegro/status/1506633916811288579","2022-03-23T14:08:12.000Z"
"#SAGITARIO: hablas y si, a veces dices eso que los demás no quieren escuchar pero que DEBEN escuchar. Deben de saber que no vas a callarte.","0","31","135","https://twitter.com/horoscoponegro/status/1506575284455329796","2022-03-23T10:15:13.000Z"
"#CAPRICORNIO: un sólo problema puede amargar tu vida, te puede obsesionar mucho y hasta que no lo solucionas no eres completamente feliz.","5","38","220","https://twitter.com/horoscoponegro/status/1506393840835514371","2022-03-22T22:14:13.000Z"
"🔮 https://t.co/Oe4tNTjzqe","20","224","1998","https://twitter.com/horoscoponegro/status/1506385574193737729","2022-03-22T21:41:22.000Z"
"Los grupos de tres que siempre triunfan 🔮 https://t.co/lawwsb4GjG","7","45","447","https://twitter.com/horoscoponegro/status/1506366156172677121","2022-03-22T20:24:13.000Z"
"#ACUARIO: tienes esa facilidad especial que hace que veas lo difícil y complicado en las cosas fáciles y sencillas, y lo odias...","2","21","115","https://twitter.com/horoscoponegro/status/1506332218637045763","2022-03-22T18:09:21.000Z"
"Impaciencia máxima 😂 https://t.co/eLjCNkPqY0","0","59","580","https://twitter.com/horoscoponegro/status/1506309786303967235","2022-03-22T16:40:13.000Z"
"5 signos que tendrán buenas noticias en la #Ariesseason 🔮 https://t.co/Hxh4iTDCJO","0","43","613","https://twitter.com/horoscoponegro/status/1506275559705391105","2022-03-22T14:24:13.000Z"
"#PISCIS: a pesar de que te puedan contar lo que sea, prefieres descubrir las cosas por ti mism@ y sacar tus propias conclusiones...","0","24","134","https://twitter.com/horoscoponegro/status/1506271569118744576","2022-03-22T14:08:21.000Z"
"#ARIES: te gusta pelear, y más si te provocan, pero más te gusta dejarles ahí rabiando furiosos cuando has ganado e irte...Eso te encanta","2","32","207","https://twitter.com/horoscoponegro/status/1506212895230734341","2022-03-22T10:15:12.000Z"
"#TAURO: eres leal a tu gente, pero que no intenten aprovecharse de eso porque al igual que amas, odias, y no soportas la traición","1","43","224","https://twitter.com/horoscoponegro/status/1506031451996831751","2022-03-21T22:14:13.000Z"
"Signos que son mala influencia para sus amigos 😈 https://t.co/TSORm6Yg4T","8","57","535","https://twitter.com/horoscoponegro/status/1505992442864185359","2022-03-21T19:39:13.000Z"
"#GÉMINIS: si hay que discutir se discute pero que sepan algo, tú eres de los que al final deja sin palabras a los demás, callas bocas.","3","35","147","https://twitter.com/horoscoponegro/status/1505969829983010821","2022-03-21T18:09:21.000Z"
"Las cosas que dan miedo de los signos 🔮 https://t.co/aPoZ0sv8Nh","9","102","926","https://twitter.com/horoscoponegro/status/1505912668804325377","2022-03-21T14:22:13.000Z"
"#CÁNCER: odias decepcionar a los tuyos, por eso, cuando haces daño, aunque a veces no lo crean, es accidentalmente, no a propósito.","0","17","140","https://twitter.com/horoscoponegro/status/1505909139624669188","2022-03-21T14:08:11.000Z"
"#LEO: si quieres algo, lo tendrás, aunque sólo sea por el hecho de tenerlo un momento, después te a igual pero tienes que conseguirlo.","0","32","177","https://twitter.com/horoscoponegro/status/1505850505364447234","2022-03-21T10:15:12.000Z"
"#VIRGO: intentas no hablar por hablar, intentas no decir cosas que no has meditado bien,por eso palabras como ""te quiero"" tienen tanto valor","3","43","201","https://twitter.com/horoscoponegro/status/1505669060729708550","2022-03-20T22:14:12.000Z"
"Amistades más divertidas 🔮 https://t.co/bnBOwl8yrH","37","68","904","https://twitter.com/horoscoponegro/status/1505641883330125834","2022-03-20T20:26:13.000Z"
"Como son 😂😂 https://t.co/jTGLNceMOZ","2","50","575","https://twitter.com/horoscoponegro/status/1505628793867747340","2022-03-20T19:34:12.000Z"
"#LIBRA: intentas ver el lado lógico de las cosas pero en realidad para ti, las emociones y los sentimientos son los que mueven tu vida","2","44","229","https://twitter.com/horoscoponegro/status/1505607440099856386","2022-03-20T18:09:21.000Z"
"😂😂😂 https://t.co/tiqjMlu85V","4","55","479","https://twitter.com/horoscoponegro/status/1505583243676037121","2022-03-20T16:33:12.000Z"
"#ESCORPIO: sólo muestras lo que quieres que los demás vean de ti, no van a conocerte el primer día, para nada, se irán sorprendiendo...","2","39","166","https://twitter.com/horoscoponegro/status/1505546749976403971","2022-03-20T14:08:11.000Z"
"#SAGITARIO: lo único que intentarás demostrar es que no tienes nada que demostrar. Fin de la historia.","0","41","156","https://twitter.com/horoscoponegro/status/1505488116810928130","2022-03-20T10:15:12.000Z"
"#CAPRICORNIO: sabes que todo pasa por algo, lo bueno y lo malo, así que nada de penas, lo que no te mata te hace más fuerte y lo sabes.","6","63","262","https://twitter.com/horoscoponegro/status/1505306674583719938","2022-03-19T22:14:13.000Z"
"#ACUARIO: es muy difícil que cuentes a los demás que estás preocupado por algo; para hacerlo, necesitarías estar muy muy mal...","2","27","170","https://twitter.com/horoscoponegro/status/1505245053127737345","2022-03-19T18:09:21.000Z"
"Saben que son su mejor consuelo 🖤 https://t.co/eEmhoR7HrL","6","228","1780","https://twitter.com/horoscoponegro/status/1505220605746073604","2022-03-19T16:32:12.000Z"
"Top 6 signos con más probabilidades de ghostear 🔮 https://t.co/lQmkgbZ4y4","22","37","498","https://twitter.com/horoscoponegro/status/1505188397291393030","2022-03-19T14:24:13.000Z"
"#PISCIS: puedes tener fragilidad y poca resistencia si te hunden y hacen daño pero pocos lo notan. El dolor te lo guardas para ti.","2","20","149","https://twitter.com/horoscoponegro/status/1505184404225855493","2022-03-19T14:08:21.000Z"
"#ARIES: ¿que por qué eres el mejor signo? porque te atreves con todo, en especial si está prohibido, además no te dejas callar por nadie.","1","26","134","https://twitter.com/horoscoponegro/status/1505125729843003393","2022-03-19T10:15:12.000Z"
"#TAURO: ¿que por qué eres el mejor signo?porque eres territorial y posesivo, nadie se atrevería a quitarte nada. Además,consigues tener todo","2","31","169","https://twitter.com/horoscoponegro/status/1504944289415151617","2022-03-18T22:14:13.000Z"
"Sino es imposible 😂 https://t.co/XpdgacWrgl","30","186","1230","https://twitter.com/horoscoponegro/status/1504933465430675468","2022-03-18T21:31:13.000Z"
"#GÉMINIS: ¿que por qué eres el mejor signo? porque sin ti, todo es más aburrido de lo normal, das esa chispa de locura a cualquier fiesta","3","38","191","https://twitter.com/horoscoponegro/status/1504882667183120395","2022-03-18T18:09:21.000Z"
"#CÁNCER: ¿que por qué eres el mejor signo? porque eres capaz de seducir a tus enemigos potenciales, además de engañar a todos.","4","25","200","https://twitter.com/horoscoponegro/status/1504822017597579264","2022-03-18T14:08:21.000Z"
"#LEO: ¿que por qué eres el mejor signo? simplemente porque eres el rey del Zodiaco.Primero tú y después tú.Ya no vas a estar detrás de nadie","0","30","161","https://twitter.com/horoscoponegro/status/1504763344556863504","2022-03-18T10:15:13.000Z"
"#VIRGO: ¿que por qué eres el mejor signo? porque haces las cosas bien, ser maniátic@ te lleva a ser perfeccionista y eso, es muy bueno","3","31","166","https://twitter.com/horoscoponegro/status/1504581902577119236","2022-03-17T22:14:14.000Z"
"¿Cuánto de peligroso eres según tu signo? 🔮 https://t.co/BDbTF8MIWy","21","70","772","https://twitter.com/horoscoponegro/status/1504553718959775752","2022-03-17T20:22:14.000Z"
"#LIBRA: ¿que por qué eres el mejor signo? porque a veces, tu incoherencia y superficialidad hacen reír al resto, encantador cuando quieres..","2","26","186","https://twitter.com/horoscoponegro/status/1504520282425409541","2022-03-17T18:09:22.000Z"
"#ESCORPIO: ¿que por qué eres el mejor signo? porque estás destinado a triunfar en la vida, además nadie se mete contigo, personalidad fuerte","5","46","246","https://twitter.com/horoscoponegro/status/1504459630059134978","2022-03-17T14:08:21.000Z"
"#SAGITARIO: ¿que por qué eres el mejor signo? porque sin ti la vida no tendría ese punto de locura, aunque a veces te pases de loc@.","2","29","198","https://twitter.com/horoscoponegro/status/1504400960516505601","2022-03-17T10:15:14.000Z"
"#CAPRICORNIO: ¿que por qué eres el mejor signo? porque contigo todo está seguro, atado y los que se están a tu lado se sienten protegidos...","3","44","208","https://twitter.com/horoscoponegro/status/1504219512014524419","2022-03-16T22:14:13.000Z"
"Ranking de los signos que más tendrán que luchar por su vida amorosa 🔮 https://t.co/Q0GWnplArK","26","45","510","https://twitter.com/horoscoponegro/status/1504191081025622024","2022-03-16T20:21:14.000Z"
"https://t.co/25QLfODbTC","53","292","2601","https://twitter.com/horoscoponegro/status/1504178243905142784","2022-03-16T19:30:14.000Z"
"¿Qué traerá la Luna Llena a tu vida? 🔮 https://t.co/zSLG5MRaIv","3","72","792","https://twitter.com/horoscoponegro/status/1504160624372297730","2022-03-16T18:20:13.000Z"
"#ACUARIO: ¿que por qué tu signo es el mejor? porque a pesar de ser frío y distante a veces, amas la libertad por encima de todo y respetas.","2","39","167","https://twitter.com/horoscoponegro/status/1504157891342782473","2022-03-16T18:09:21.000Z"
"😂😂😂 https://t.co/v2LQMJFmF2","15","80","749","https://twitter.com/horoscoponegro/status/1504132688806125578","2022-03-16T16:29:13.000Z"
"#PISCIS: ¿que por qué eres el mejor signo?porque ayudas al que te necesita y porque tienes un don para saber quienes son buenos y quienes no","5","45","262","https://twitter.com/horoscoponegro/status/1504097200980246531","2022-03-16T14:08:12.000Z"
"#ARIES: Le ponen ganas a todo, pero si ven que no funciona no gastan el tiempo y se van...","0","42","214","https://twitter.com/horoscoponegro/status/1504038568410423297","2022-03-16T10:15:13.000Z"
"Si #TAURO hace algo mal, no va a esconderse, pero tampoco te lo va a decir si no le preguntas. no va contando sus errores por ahí","0","13","163","https://twitter.com/horoscoponegro/status/1503857126543921152","2022-03-15T22:14:13.000Z"
"Desde que lo descubrieron no pueden parar 😂 https://t.co/rkU2KLvCBO","6","87","554","https://twitter.com/horoscoponegro/status/1503815347375382528","2022-03-15T19:28:13.000Z"
"Ranking de los signos con más inteligencia emocional 🔮 https://t.co/PrntDBnquH","48","123","1232","https://twitter.com/horoscoponegro/status/1503797772599898114","2022-03-15T18:18:22.000Z"
"Te aburres fácil, ya sea de las cosas como de las personas. Siempre necesitas cambiar tu entorno.","7","61","298","https://twitter.com/horoscoponegro/status/1503795503326236678","2022-03-15T18:09:21.000Z"
"La realidad 😂 https://t.co/fB7ILJhyOr","1","95","791","https://twitter.com/horoscoponegro/status/1503769838983987202","2022-03-15T16:27:22.000Z"
"Signos a los que más influirá la Luna Llena de este mes 🔮 https://t.co/vze0ApQMqK","9","51","503","https://twitter.com/horoscoponegro/status/1503737335313227777","2022-03-15T14:18:13.000Z"
"Aunque nadie puede volver atrás y hacer un nuevo comienzo, cualquiera puede comenzar ahora y hacer un nuevo final.","3","135","483","https://twitter.com/horoscoponegro/status/1503734853942059009","2022-03-15T14:08:21.000Z"
"#ESCORPIO tiene serios problemas con las despedidas.","2","50","357","https://twitter.com/horoscoponegro/status/1503676180570021891","2022-03-15T10:15:13.000Z"
"#LEO: eres directo en todo lo que dices, además piensas rápido, no tardas en decidir algo, lo haces, aunque después te equivoques","1","36","203","https://twitter.com/horoscoponegro/status/1503494745389256713","2022-03-14T22:14:15.000Z"
"Lo que la gente subestima de los signos 🔮 https://t.co/wukHfdvVXB","1","65","523","https://twitter.com/horoscoponegro/status/1503435092617797644","2022-03-14T18:17:13.000Z"
"#Sagitario no hará grandes despedidas, porque quizás regrese mañana...","1","22","120","https://twitter.com/horoscoponegro/status/1503433114797887500","2022-03-14T18:09:21.000Z"
"🔮🔮🔮 https://t.co/yU9n9N9owN","15","102","1054","https://twitter.com/horoscoponegro/status/1503407198260674562","2022-03-14T16:26:22.000Z"
"Lo más especial de tu signo lunar 🔮 https://t.co/gLpmWXxYEA","4","62","693","https://twitter.com/horoscoponegro/status/1503374694724079623","2022-03-14T14:17:13.000Z"
"#PISCIS: A veces sólo necesitas un empujón para hacer algo, una señal, algo...","2","36","216","https://twitter.com/horoscoponegro/status/1503372426746421255","2022-03-14T14:08:12.000Z"
"Antes de interrogar a #VIRGO por cualquier paranoia, asegúrate de tener la información correcta porque si no, te cerrará la boca","1","22","151","https://twitter.com/horoscoponegro/status/1503313789080551424","2022-03-14T10:15:12.000Z"
"#ARIES: la gente que esté a tu lado tiene que tener en cuenta que necesitas tu tiempo y tu espacio. No te gusta mucho que te agobien.","1","48","227","https://twitter.com/horoscoponegro/status/1503132383289262086","2022-03-13T22:14:21.000Z"
"#TAURO: sabes que eres difícil de llevar en ocasiones y que la persona que acabe contigo será muy especial, no un cualquiera, aunque tarde.","2","28","182","https://twitter.com/horoscoponegro/status/1503070724772274185","2022-03-13T18:09:21.000Z"
"😂😂😂😂 https://t.co/v1zXfLxixK","7","67","763","https://twitter.com/horoscoponegro/status/1503041999699595270","2022-03-13T16:15:12.000Z"
"El estereotipo que más te molesta cuando la gente habla de ti 🔮 https://t.co/IFGp34VUvw","2","58","557","https://twitter.com/horoscoponegro/status/1503018595038683143","2022-03-13T14:42:12.000Z"
"#GÉMINIS: no te gusta que todo sea rígido, disfrutas con la variedad aunque puedes llegar a ser un caos cuando se te juntan muchas cosas.","0","22","120","https://twitter.com/horoscoponegro/status/1503010034875314179","2022-03-13T14:08:11.000Z"
"#CÁNCER: aprende a separar lo que de verdad ha de afectarte de lo que no merece la pena. Eres demasiado sentido en ocasiones. Lo sabes.","0","29","183","https://twitter.com/horoscoponegro/status/1502951400787038212","2022-03-13T10:15:12.000Z"
"#LEO: la verdad, te encanta hablar de ti mismo, es lo que hay. Pero eso no significa que no escuches a los demás. Ego On 24/7. Lo sabes.","0","10","128","https://twitter.com/horoscoponegro/status/1502769960854118402","2022-03-12T22:14:13.000Z"
"#VIRGO: si te piden que hagas algo, siempre ""por favor"" por supuesto, tú lo harás, pero decides cuando y cómo. Sin exigencias. Lo sabes.","2","31","171","https://twitter.com/horoscoponegro/status/1502708337783287811","2022-03-12T18:09:21.000Z"
"¿Por qué te cuesta tanto hacer amigos según tu signo? 🔮 https://t.co/YaUC982rnT","5","56","672","https://twitter.com/horoscoponegro/status/1502655705773494277","2022-03-12T14:40:12.000Z"
"#LIBRA: eres selectivo, lo sabes, no cualquiera forma parte de tu vida aunque muchos quieran entrar.","5","64","215","https://twitter.com/horoscoponegro/status/1502647688684257288","2022-03-12T14:08:21.000Z"
"#ESCORPIO: un signo con demasiado carácter. Sabes que puedes hacer mejor las cosas de lo que las haces. Frena tus impulsos de vez en cuando.","1","34","165","https://twitter.com/horoscoponegro/status/1502589015119249409","2022-03-12T10:15:12.000Z"
"#SAGITARIO: no sé cómo lo haces pero te acabas salvando de todo lío en el que te metes. Busca vidas de primera. Lo sabes.","2","27","154","https://twitter.com/horoscoponegro/status/1502407578424336388","2022-03-11T22:14:14.000Z"
"Ranking de los signos más compatibles con Piscis 🔮 https://t.co/jAGN29EaJI","10","33","354","https://twitter.com/horoscoponegro/status/1502383413029920774","2022-03-11T20:38:13.000Z"
"🔮 https://t.co/EbbMWembO5","16","131","1262","https://twitter.com/horoscoponegro/status/1502361307638546432","2022-03-11T19:10:22.000Z"
"#CAPRICORNIO: no permites que nadie se meta en tu vida sin saber y menos que hablen de ti. Rápido los frenas. Con otros vale, contigo NO.","2","35","165","https://twitter.com/horoscoponegro/status/1502345951998103559","2022-03-11T18:09:21.000Z"
"Así son 😂 https://t.co/U929lMHG7e","42","193","2165","https://twitter.com/horoscoponegro/status/1502315970240688130","2022-03-11T16:10:13.000Z"
"#ACUARIO: no confías en la gente que no para de hablar y NUNCA escucha, es más, te irrita bastante esa actitud. No los soportas. Lo sabes.","1","42","193","https://twitter.com/horoscoponegro/status/1502285302957752330","2022-03-11T14:08:21.000Z"
"#PISCIS: afecto REAL y no falso,es lo que quieres. Te estresa en ocasiones sentir que no te comprenden,a pesar de que lo expliques mil veces","0","35","159","https://twitter.com/horoscoponegro/status/1502226631083106310","2022-03-11T10:15:13.000Z"
"#ARIES: eres capaz de esconder tus emociones más débiles con el fin de mantenerte intacto, nada ""puede"" hacerte daño","1","23","153","https://twitter.com/horoscoponegro/status/1502045183088762890","2022-03-10T22:14:12.000Z"
"https://t.co/RpdtL6Wbws","27","98","934","https://twitter.com/horoscoponegro/status/1502020523244589063","2022-03-10T20:36:13.000Z"
"Las 4 personalidades según la fase lunar en la que naciste 🔮 https://t.co/wsogDytwLK","10","42","427","https://twitter.com/horoscoponegro/status/1501990325635715084","2022-03-10T18:36:13.000Z"
"#TAURO: te das cuenta de todo aunque muchas veces hagas como si no te enteraras de nada. Quieres ver hasta dónde es capaz de llegar la gente","1","46","247","https://twitter.com/horoscoponegro/status/1501983564048568321","2022-03-10T18:09:21.000Z"
"🔮🔮🔮 https://t.co/N1AHnOseyJ","0","191","1273","https://twitter.com/horoscoponegro/status/1501929715631747076","2022-03-10T14:35:23.000Z"
"#GÉMINIS: necesitas entender las cosas para poder procesarlas, de nada te sirve que te obliguen o que te digan que se hace así porque SI","1","36","189","https://twitter.com/horoscoponegro/status/1501922914651807746","2022-03-10T14:08:21.000Z"
"#CÁNCER: no olvidas el abandono, que te hayan tratado mal alguna vez, que no hayan dado por ti nada, quizás perdones, pero no olvidas","1","58","238","https://twitter.com/horoscoponegro/status/1501864240449208328","2022-03-10T10:15:12.000Z"
"#LEO: te gusta demostrar las cosas con hechos y no tanto con palabras, lo que pasa es que esperas lo mismo de los demás y no siempre es así.","1","68","256","https://twitter.com/horoscoponegro/status/1501682797651574789","2022-03-09T22:14:13.000Z"
"Se creen que están siendo demasiado empalagosos 😂 https://t.co/jveQuGD8ie","24","300","2284","https://twitter.com/horoscoponegro/status/1501665935811358731","2022-03-09T21:07:13.000Z"
"Siempre caen en la misma persona 😂 https://t.co/NzENPW6utc","16","80","902","https://twitter.com/horoscoponegro/status/1501635484166070275","2022-03-09T19:06:13.000Z"
"¿Por qué es difícil salir con los signos? 🔮 https://t.co/24AZUhL9nB","5","66","670","https://twitter.com/horoscoponegro/status/1501627690184499203","2022-03-09T18:35:14.000Z"
"#VIRGO: puedes ser distraid@ a veces, pero tienes buena memoria así que no dejas que después te manipulen contándote historias que no fueron","2","30","184","https://twitter.com/horoscoponegro/status/1501621176237445121","2022-03-09T18:09:21.000Z"
"Así es 🔮 https://t.co/JCwYxEmxsN","15","160","1524","https://twitter.com/horoscoponegro/status/1501567034915753986","2022-03-09T14:34:13.000Z"
"#LIBRA: no te importa si te entienden o no te entienden,si están de acuerdo contigo o no,si lo aceptan o lo rechazan,pero SI que te respeten","0","36","165","https://twitter.com/horoscoponegro/status/1501560486504144898","2022-03-09T14:08:12.000Z"
"#ESCORPIO: no conoces los términos medios de casi nada, o eres muy intenso o eres muy despegado, o haces algo con pasión o no lo haces.","4","145","599","https://twitter.com/horoscoponegro/status/1501501854722801666","2022-03-09T10:15:13.000Z"
"#SAGITARIO: puedes llegar a ser muy confiado, puedes ver una bola de fuego venir directa a tu cara y creer que al final seguro te salvas...","2","24","150","https://twitter.com/horoscoponegro/status/1501320419848212485","2022-03-08T22:14:15.000Z"
"El tipo lleno de red flags 😂 https://t.co/uBXsIUlyt4","5","41","416","https://twitter.com/horoscoponegro/status/1501303298925772803","2022-03-08T21:06:13.000Z"
